timestamp,activity,heart_rate
1615.11,ascending stairs,162.0
1615.22,ascending stairs,162.0
1615.33,ascending stairs,162.0
1615.44,ascending stairs,162.0
1615.55,ascending stairs,162.0
1615.66,ascending stairs,162.0
1615.77,ascending stairs,163.0
1615.88,ascending stairs,163.0
1615.98,ascending stairs,163.0
1616.09,ascending stairs,163.0
1616.2,ascending stairs,163.0
1616.31,ascending stairs,163.0
1616.42,ascending stairs,163.0
1616.53,ascending stairs,163.0
1616.64,ascending stairs,163.0
1616.75,ascending stairs,163.0
1616.86,ascending stairs,163.0
1616.97,ascending stairs,163.0
1617.08,ascending stairs,163.0
1617.19,ascending stairs,163.0
1617.3,ascending stairs,163.0
1617.41,ascending stairs,163.0
1617.52,ascending stairs,163.0
1617.63,ascending stairs,163.0
1617.73,ascending stairs,163.0
1617.84,ascending stairs,163.0
1617.95,ascending stairs,163.0
1618.06,ascending stairs,163.0
1618.17,ascending stairs,163.0
1618.28,ascending stairs,163.0
1618.39,ascending stairs,164.0
1618.5,ascending stairs,164.0
1618.61,ascending stairs,164.0
1618.72,ascending stairs,164.0
1618.83,ascending stairs,164.0
1618.94,ascending stairs,164.0
1619.05,ascending stairs,164.0
1619.16,ascending stairs,164.0
1619.27,ascending stairs,164.0
1619.38,ascending stairs,164.0
1619.48,ascending stairs,164.0
1619.59,ascending stairs,164.0
1619.7,ascending stairs,164.0
1619.81,ascending stairs,164.0
1619.92,ascending stairs,164.0
1620.03,ascending stairs,164.0
1620.14,ascending stairs,164.0
1620.25,ascending stairs,164.0
1620.36,ascending stairs,164.0
1620.47,ascending stairs,164.0
1620.58,ascending stairs,164.0
1620.69,ascending stairs,164.0
1620.8,ascending stairs,164.0
1620.91,ascending stairs,164.0
1621.02,ascending stairs,164.0
1621.13,ascending stairs,164.0
1621.23,ascending stairs,164.0
1621.34,ascending stairs,164.0
1621.45,ascending stairs,164.0
1621.56,ascending stairs,164.0
1621.67,ascending stairs,164.0
1621.78,ascending stairs,164.0
1621.89,ascending stairs,165.0
1622.0,ascending stairs,165.0
1622.11,ascending stairs,165.0
1622.22,ascending stairs,165.0
1622.33,ascending stairs,165.0
1622.44,ascending stairs,165.0
1622.55,ascending stairs,165.0
1622.66,ascending stairs,165.0
1622.77,ascending stairs,165.0
1622.88,ascending stairs,165.0
1622.98,ascending stairs,165.0
1623.09,ascending stairs,165.0
1623.2,ascending stairs,165.0
1623.31,ascending stairs,165.0
1623.42,ascending stairs,165.0
1623.53,ascending stairs,165.0
1623.64,ascending stairs,165.0
1623.75,ascending stairs,165.0
1623.86,ascending stairs,165.0
1623.97,ascending stairs,165.0
1624.08,ascending stairs,165.0
1624.19,ascending stairs,165.0
1624.3,ascending stairs,165.0
1624.41,ascending stairs,165.0
1624.52,ascending stairs,165.0
1624.63,ascending stairs,165.0
1624.73,ascending stairs,165.0
1624.84,ascending stairs,165.0
1624.95,ascending stairs,165.0
1625.06,ascending stairs,165.0
1625.17,ascending stairs,165.0
1625.28,ascending stairs,165.0
1625.39,ascending stairs,165.0
1625.5,ascending stairs,165.0
1625.61,ascending stairs,165.0
1625.72,ascending stairs,165.0
1625.83,ascending stairs,165.0
1625.94,ascending stairs,165.0
1626.05,ascending stairs,165.0
1626.16,ascending stairs,165.0
1626.27,ascending stairs,165.0
1626.38,ascending stairs,165.0
1626.48,ascending stairs,165.0
1626.59,ascending stairs,165.0
1626.7,ascending stairs,165.0
1626.81,ascending stairs,165.0
1626.92,ascending stairs,165.0
1627.03,ascending stairs,165.0
1627.14,ascending stairs,165.0
1627.25,ascending stairs,165.0
1627.36,ascending stairs,165.0
1627.47,ascending stairs,165.0
1627.58,ascending stairs,165.0
1627.69,ascending stairs,165.0
1627.8,ascending stairs,165.0
1627.91,ascending stairs,165.0
1628.02,ascending stairs,166.0
1628.13,ascending stairs,166.0
1628.23,ascending stairs,166.0
1628.34,ascending stairs,166.0
1628.45,ascending stairs,166.0
1628.56,ascending stairs,166.0
1628.67,ascending stairs,166.0
1628.78,ascending stairs,166.0
1628.89,ascending stairs,166.0
1629.0,ascending stairs,166.0
1629.11,ascending stairs,166.0
1629.22,ascending stairs,166.0
1629.33,ascending stairs,166.0
1629.44,ascending stairs,166.0
1629.55,ascending stairs,166.0
1629.66,ascending stairs,166.0
1629.77,ascending stairs,166.0
1629.88,ascending stairs,166.0
1629.98,ascending stairs,166.0
1630.09,ascending stairs,166.0
1630.2,ascending stairs,166.0
1630.31,ascending stairs,166.0
1630.42,ascending stairs,166.0
1630.53,ascending stairs,166.0
1630.64,ascending stairs,166.0
1630.75,ascending stairs,166.0
1630.86,ascending stairs,166.0
1630.97,ascending stairs,166.0
1631.08,ascending stairs,166.0
1631.19,ascending stairs,166.0
1631.3,ascending stairs,166.0
1631.41,ascending stairs,166.0
1631.52,ascending stairs,167.0
1631.63,ascending stairs,167.0
1631.73,ascending stairs,167.0
1631.84,ascending stairs,167.0
1631.95,ascending stairs,167.0
1632.06,ascending stairs,167.0
1632.17,ascending stairs,167.0
1632.28,ascending stairs,167.0
1632.39,other,167.0
1632.5,other,167.0
1632.61,other,167.0
1632.72,other,167.0
1632.83,other,167.0
1632.94,other,167.0
1633.05,other,167.0
1633.16,other,167.0
1633.27,other,167.0
1633.38,other,167.0
1633.48,other,167.0
1633.59,other,167.0
1633.7,other,167.0
1633.81,other,167.0
1633.92,other,167.0
1634.03,other,167.0
1634.14,other,167.0
1634.25,other,167.0
1634.36,other,167.0
1634.47,other,167.0
1634.58,other,167.0
1634.69,other,167.0
1634.8,other,167.0
1634.91,other,167.0
1635.02,other,168.0
1635.13,other,168.0
1635.23,other,168.0
1635.34,other,168.0
1635.45,other,168.0
1635.56,other,168.0
1635.67,other,168.0
1635.78,other,168.0
1635.89,other,168.0
1636.0,other,168.0
1636.11,other,168.0
1636.22,other,168.0
1636.33,other,168.0
1636.44,other,168.0
1636.55,other,168.0
1636.66,other,168.0
1636.77,other,168.0
1636.88,other,168.0
1636.98,other,168.0
1637.09,other,168.0
1637.2,other,168.0
1637.31,other,168.0
1637.42,other,168.0
1637.53,other,168.0
1637.64,other,168.0
1637.75,other,168.0
1637.86,other,168.0
1637.97,other,168.0
1638.08,other,168.0
1638.19,other,168.0
1638.3,other,168.0
1638.41,other,168.0
1638.52,other,168.0
1638.63,other,168.0
1638.73,other,168.0
1638.84,other,168.0
1638.95,other,168.0
1639.06,other,168.0
1639.17,other,168.0
1639.28,other,168.0
1639.39,other,168.0
1639.5,other,168.0
1639.61,other,168.0
1639.72,other,168.0
1639.83,other,168.0
1639.94,other,168.0
1640.05,other,168.0
1640.16,other,168.0
1640.27,other,168.0
1640.38,other,168.0
1640.48,other,168.0
1640.59,other,168.0
1640.7,other,168.0
1640.81,other,168.0
1640.92,other,168.0
1641.03,other,168.0
1641.14,other,168.0
1641.25,other,168.0
1641.36,other,168.0
1641.47,other,168.0
1641.58,other,168.0
1641.69,other,168.0
1641.8,other,168.0
1641.91,other,168.0
1642.02,other,168.0
1642.13,other,168.0
1642.23,other,168.0
1642.34,other,168.0
1642.45,other,168.0
1642.56,other,168.0
1642.67,other,168.0
1642.78,other,168.0
1642.89,other,168.0
1643.0,other,168.0
1643.11,other,168.0
1643.22,other,168.0
1643.33,other,168.0
1643.44,other,168.0
1643.55,other,168.0
1643.66,other,168.0
1643.77,other,168.0
1643.88,other,168.0
1643.98,other,168.0
1644.09,other,168.0
1644.2,other,168.0
1644.31,other,168.0
1644.42,other,168.0
1644.53,other,168.0
1644.64,other,167.0
1644.75,other,167.0
1644.86,other,167.0
1644.97,other,167.0
1645.08,other,167.0
1645.19,other,167.0
1645.3,other,167.0
1645.41,other,167.0
1645.52,other,167.0
1645.63,other,167.0
1645.73,other,167.0
1645.84,other,167.0
1645.95,other,167.0
1646.06,other,167.0
1646.17,other,167.0
1646.28,other,167.0
1646.39,other,166.0
1646.5,other,166.0
1646.61,other,166.0
1646.72,other,166.0
1646.83,other,166.0
1646.94,other,166.0
1647.05,other,166.0
1647.16,other,166.0
1647.27,other,166.0
1647.38,other,166.0
1647.48,other,166.0
1647.59,other,166.0
1647.7,other,166.0
1647.81,other,166.0
1647.92,other,166.0
1648.03,other,166.0
1648.14,other,166.0
1648.25,other,166.0
1648.36,other,166.0
1648.47,other,166.0
1648.58,other,166.0
1648.69,other,166.0
1648.8,other,166.0
1648.97,other,166.0
1649.08,other,165.0
1649.19,other,165.0
1649.3,other,165.0
1649.41,other,165.0
1649.52,other,165.0
1649.63,other,165.0
1649.73,other,165.0
1649.84,other,165.0
1649.95,other,165.0
1650.06,other,165.0
1650.17,other,165.0
1650.28,other,165.0
1650.39,other,165.0
1650.5,other,165.0
1650.61,other,165.0
1650.72,other,165.0
1650.83,other,165.0
1650.94,other,165.0
1651.05,other,165.0
1651.16,other,165.0
1651.27,other,165.0
1651.38,other,165.0
1651.48,other,165.0
1651.59,other,164.0
1651.7,other,164.0
1651.81,other,164.0
1651.92,other,164.0
1652.03,other,164.0
1652.14,other,164.0
1652.25,other,164.0
1652.36,other,164.0
1652.47,other,163.0
1652.58,other,163.0
1652.69,other,163.0
1652.8,other,163.0
1652.91,other,163.0
1653.02,other,163.0
1653.13,other,163.0
1653.23,other,163.0
1653.34,other,163.0
1653.45,other,162.0
1653.56,other,162.0
1653.67,other,162.0
1653.78,other,162.0
1653.89,other,162.0
1654.0,other,162.0
1654.11,other,162.0
1654.22,other,162.0
1654.33,other,161.0
1654.44,other,161.0
1654.55,other,161.0
1654.66,other,161.0
1654.77,other,161.0
1654.88,other,161.0
1654.98,other,161.0
1655.09,other,160.0
1655.2,other,160.0
1655.31,other,160.0
1655.42,other,160.0
1655.53,other,160.0
1655.64,other,160.0
1655.75,other,160.0
1655.86,other,160.0
1655.97,other,159.0
1656.08,other,159.0
1656.19,other,159.0
1656.3,other,159.0
1656.41,other,159.0
1656.52,other,159.0
1656.63,other,159.0
1656.73,other,159.0
1656.84,other,159.0
1656.95,other,159.0
1657.06,other,159.0
1657.17,other,159.0
1657.28,other,159.0
1657.39,other,159.0
1657.5,other,159.0
1657.61,other,159.0
1657.72,other,158.0
1657.83,other,158.0
1657.94,other,158.0
1658.05,other,158.0
1658.16,other,158.0
1658.27,other,158.0
1658.38,other,158.0
1658.48,other,158.0
1658.59,other,157.0
1658.7,other,157.0
1658.81,other,157.0
1658.92,other,157.0
1659.03,other,157.0
1659.14,other,157.0
1659.25,other,157.0
1659.36,other,157.0
1659.47,other,157.0
1659.58,other,157.0
1659.69,other,157.0
1659.8,other,157.0
1659.91,other,157.0
1660.02,other,157.0
1660.13,other,157.0
1660.23,other,157.0
1660.34,other,156.0
1660.45,other,156.0
1660.56,other,156.0
1660.67,other,156.0
1660.78,other,156.0
1660.89,other,156.0
1661.0,other,156.0
1661.11,other,156.0
1661.22,other,155.0
1661.33,other,155.0
1661.44,other,155.0
1661.55,other,155.0
1661.66,other,155.0
1661.77,other,155.0
1661.88,other,155.0
1661.98,other,155.0
1662.09,other,154.0
1662.2,other,154.0
1662.31,other,154.0
1662.42,other,154.0
1662.53,other,154.0
1662.64,other,154.0
1662.75,other,154.0
1662.86,other,154.0
1662.97,other,154.0
1663.08,other,152.0
1663.19,other,152.0
1663.3,other,152.0
1663.41,other,152.0
1663.52,other,152.0
1663.63,other,152.0
1663.73,other,152.0
1663.84,other,152.0
1663.95,other,151.0
1664.06,other,151.0
1664.17,other,151.0
1664.28,other,151.0
1664.39,other,151.0
1664.5,other,151.0
1664.61,other,151.0
1664.72,other,151.0
1664.83,other,150.0
1664.94,other,150.0
1665.05,other,150.0
1665.16,other,150.0
1665.27,other,150.0
1665.38,other,150.0
1665.48,other,150.0
1665.59,other,150.0
1665.7,other,150.0
1665.81,other,150.0
1665.92,other,150.0
1666.03,other,150.0
1666.14,other,150.0
1666.25,other,150.0
1666.36,other,150.0
1666.47,other,149.0
1666.58,other,149.0
1666.69,other,149.0
1666.8,other,149.0
1666.91,other,149.0
1667.02,other,149.0
1667.13,other,149.0
1667.23,other,149.0
1667.34,other,148.0
1667.45,other,148.0
1667.56,other,148.0
1667.67,other,148.0
1667.78,other,148.0
1667.89,other,148.0
1668.0,other,148.0
1668.11,other,148.0
1668.22,other,147.0
1668.33,other,147.0
1668.44,other,147.0
1668.55,other,147.0
1668.66,other,147.0
1668.77,other,147.0
1668.88,other,147.0
1668.98,other,147.0
1669.09,other,145.0
1669.2,other,145.0
1669.31,other,145.0
1669.42,other,145.0
1669.53,other,145.0
1669.64,other,145.0
1669.75,other,145.0
1669.86,other,145.0
1669.97,other,145.0
1670.08,other,144.0
1670.19,other,144.0
1670.3,other,144.0
1670.41,other,144.0
1670.52,other,144.0
1670.63,other,144.0
1670.73,other,144.0
1670.84,other,143.0
1670.95,other,143.0
1671.06,other,143.0
1671.17,other,143.0
1671.28,other,143.0
1671.39,other,143.0
1671.5,other,143.0
1671.61,other,143.0
1671.72,other,142.0
1671.83,other,142.0
1671.94,other,142.0
1672.05,other,142.0
1672.16,other,142.0
1672.27,other,142.0
1672.38,other,142.0
1672.48,other,142.0
1672.59,other,142.0
1672.7,other,142.0
1672.81,other,142.0
1672.92,other,142.0
1673.03,other,142.0
1673.14,other,142.0
1673.25,other,142.0
1673.36,other,142.0
1673.47,other,141.0
1673.58,other,141.0
1673.69,other,141.0
1673.8,other,141.0
1673.91,other,141.0
1674.02,other,141.0
1674.13,other,141.0
1674.23,other,141.0
1674.34,other,141.0
1674.45,other,141.0
1674.56,other,141.0
1674.67,other,141.0
1674.78,other,141.0
1674.89,other,141.0
1675.0,other,141.0
1675.11,other,141.0
1675.22,other,141.0
1675.33,other,141.0
1675.44,other,141.0
1675.55,other,141.0
1675.66,other,141.0
1675.77,other,141.0
1675.88,other,141.0
1675.98,other,141.0
1676.09,other,140.0
1676.2,other,140.0
1676.31,other,140.0
1676.42,other,140.0
1676.53,other,140.0
1676.64,other,140.0
1676.75,other,140.0
1676.86,other,140.0
1676.97,other,140.0
1677.08,other,140.0
1677.19,other,140.0
1677.3,other,140.0
1677.41,other,140.0
1677.52,other,140.0
1677.63,other,140.0
1677.73,other,140.0
1677.84,other,139.0
1677.95,other,139.0
1678.06,other,139.0
1678.17,other,139.0
1678.28,other,139.0
1678.39,other,139.0
1678.5,other,139.0
1678.61,other,139.0
1678.72,other,139.0
1678.83,other,138.0
1678.94,other,138.0
1679.05,other,138.0
1679.16,other,138.0
1679.27,other,138.0
1679.38,other,138.0
1679.48,other,138.0
1679.59,other,137.0
1679.7,other,137.0
1679.81,other,137.0
1679.92,other,137.0
1680.03,other,137.0
1680.14,other,137.0
1680.25,other,137.0
1680.36,other,137.0
1680.47,other,137.0
1680.58,other,137.0
1680.69,other,137.0
1680.8,other,137.0
1680.91,other,137.0
1681.02,other,137.0
1681.13,other,137.0
1681.23,other,137.0
1681.34,other,137.0
1681.45,other,136.0
1681.56,other,136.0
1681.67,other,136.0
1681.78,other,136.0
1681.89,other,136.0
1682.0,other,136.0
1682.11,other,136.0
1682.22,other,136.0
1682.33,other,136.0
1682.44,other,136.0
1682.55,other,136.0
1682.66,other,136.0
1682.77,other,136.0
1682.88,other,136.0
1682.98,other,136.0
1683.09,other,136.0
1683.2,other,136.0
1683.31,other,136.0
1683.42,other,136.0
1683.53,other,136.0
1683.64,other,136.0
1683.75,other,136.0
1683.86,other,136.0
1683.97,other,136.0
1684.08,other,136.0
1684.19,other,136.0
1684.3,other,136.0
1684.41,other,136.0
1684.52,other,136.0
1684.63,other,136.0
1684.73,other,136.0
1684.84,other,136.0
1684.95,other,136.0
1685.06,other,136.0
1685.17,other,136.0
1685.28,other,136.0
1685.39,other,136.0
1685.5,other,136.0
1685.61,other,136.0
1685.72,other,136.0
1685.83,other,136.0
1685.94,other,136.0
1686.05,other,136.0
1686.16,other,136.0
1686.27,other,136.0
1686.38,other,136.0
1686.48,other,136.0
1686.59,other,136.0
1686.7,other,136.0
1686.81,other,136.0
1686.92,other,136.0
1687.03,other,136.0
1687.14,other,136.0
1687.25,other,136.0
1687.36,other,136.0
1687.47,other,136.0
1687.58,other,136.0
1687.69,other,136.0
1687.8,other,136.0
1687.91,other,136.0
1688.02,other,136.0
1688.13,other,136.0
1688.23,other,136.0
1688.34,other,135.0
1688.45,other,135.0
1688.56,other,135.0
1688.67,other,135.0
1688.78,other,135.0
1688.89,other,135.0
1689.0,other,135.0
1689.11,other,135.0
1689.22,other,135.0
1689.33,other,134.0
1689.44,other,134.0
1689.55,other,134.0
1689.66,other,134.0
1689.77,other,134.0
1689.88,other,134.0
1689.98,other,134.0
1690.09,other,134.0
1690.2,other,134.0
1690.31,other,134.0
1690.42,other,134.0
1690.53,other,134.0
1690.64,other,134.0
1690.75,other,134.0
1690.86,other,134.0
1690.97,other,133.0
1691.08,other,133.0
1691.19,other,133.0
1691.3,other,133.0
1691.41,other,133.0
1691.52,other,133.0
1691.63,other,133.0
1691.73,other,133.0
1691.84,other,133.0
1691.95,other,133.0
1692.06,other,133.0
1692.17,other,133.0
1692.28,other,133.0
1692.39,other,133.0
1692.5,other,133.0
1692.61,other,133.0
1692.72,other,133.0
1692.83,other,133.0
1692.94,other,133.0
1693.05,other,133.0
1693.16,other,133.0
1693.27,other,133.0
1693.38,other,133.0
1693.48,other,133.0
1693.59,other,133.0
1693.7,other,133.0
1693.81,other,133.0
1693.92,other,133.0
1694.03,other,133.0
1694.14,other,133.0
1694.25,other,133.0
1694.36,other,133.0
1694.47,other,133.0
1694.58,other,133.0
1694.69,other,133.0
1694.8,other,133.0
1694.91,other,133.0
1695.02,other,133.0
1695.13,other,133.0
1695.23,other,133.0
1695.34,other,133.0
1695.45,other,133.0
1695.56,other,133.0
1695.67,other,133.0
1695.78,other,133.0
1695.89,other,133.0
1696.0,other,133.0
1696.11,other,133.0
1696.22,other,133.0
1696.33,other,133.0
1696.44,other,133.0
1696.55,other,133.0
1696.66,other,133.0
1696.77,other,133.0
1696.88,other,133.0
1696.98,other,133.0
1697.09,other,133.0
1697.2,other,133.0
1697.31,other,133.0
1697.42,other,133.0
1697.53,other,133.0
1697.64,other,133.0
1697.75,other,133.0
1697.86,other,133.0
1697.97,other,132.0
1698.08,other,132.0
1698.19,other,132.0
1698.3,other,132.0
1698.41,other,132.0
1698.52,other,132.0
1698.63,other,132.0
1698.73,other,132.0
1698.84,other,131.0
1698.95,other,131.0
1699.06,other,131.0
1699.17,other,131.0
1699.28,other,131.0
1699.39,other,131.0
1699.5,other,131.0
1699.61,other,131.0
1699.72,other,131.0
1699.83,other,131.0
1699.94,other,131.0
1700.05,other,131.0
1700.16,other,131.0
1700.27,other,131.0
1700.38,other,131.0
1700.48,other,131.0
1700.59,other,130.0
1700.7,other,130.0
1700.81,other,130.0
1700.92,other,130.0
1701.03,other,130.0
1701.14,other,130.0
1701.25,other,130.0
1701.36,other,130.0
1701.47,other,130.0
1701.58,other,130.0
1701.69,other,130.0
1701.8,other,130.0
1701.91,other,130.0
1702.02,other,130.0
1702.13,other,130.0
1702.23,other,130.0
1702.34,other,130.0
1702.45,other,130.0
1702.56,other,130.0
1702.67,other,130.0
1702.78,other,130.0
1702.89,other,130.0
1703.0,other,130.0
1703.11,other,130.0
1703.22,other,130.0
1703.33,other,130.0
1703.44,other,130.0
1703.55,other,130.0
1703.66,other,130.0
1703.77,other,130.0
1703.88,other,130.0
1703.98,other,130.0
1704.09,other,130.0
1704.2,other,131.0
1704.31,other,131.0
1704.42,other,131.0
1704.53,other,131.0
1704.64,other,131.0
1704.75,other,131.0
1704.86,other,131.0
1704.97,other,131.0
1705.08,other,131.0
1705.19,other,131.0
1705.3,other,131.0
1705.41,other,131.0
1705.52,other,131.0
1705.63,other,131.0
1705.73,other,131.0
1705.84,other,131.0
1705.95,other,131.0
1706.06,other,131.0
1706.17,other,131.0
1706.28,other,131.0
1706.39,other,131.0
1706.5,other,131.0
1706.61,other,131.0
1706.72,other,131.0
1706.83,other,131.0
1706.94,other,131.0
1707.05,other,131.0
1707.16,other,131.0
1707.27,other,131.0
1707.38,other,131.0
1707.48,other,131.0
